Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
26,"['Foreign Language', 'Economics', 'History', 'Chemistry']","[5, 3, 5, 2]",1,True,5,1,N,1,N,0,1,0.0
27,"['Literature', 'Economics']","[3, 3]",3,True,3,3,2,3,N,0,1,0.0
28,"['Physical Education', 'Science', 'Chemistry']","[2, 3, 3]",0,True,5,1,2,1,N,0,1,0.0
29,['Art'],[4],1,True,1,1,N,1,N,0,1,0.0
30,"['Literature', 'Maths']","[5, 5]",3,True,4,0,N,3,N,0,1,0.0
31,['Biology'],[3],1,True,6,1,0,1,N,0,1,0.0
32,['Physical Education'],[5],0,True,2,0,N,1,N,0,1,0.0
33,"['Geography', 'Music', 'Science', 'Chemistry', 'English']","[4, 2, 4, 4, 2]",3,True,9,1,N,0,N,0,1,0.0
34,"['Music', 'Physics', 'Foreign Language']","[5, 3, 2]",0,True,1,0,N,0,N,0,1,0.0
35,"['History', 'Physical Education', 'English']","[2, 2, 2]",1,True,3,0,N,0,N,0,1,0.0
36,['English'],[3],1,True,1,0,1,0,N,0,1,0.0
37,"['Foreign Language', 'Maths', 'Chemistry']","[2, 3, 3]",0,True,3,1,N,0,N,0,1,0.0
38,"['Science', 'Literature', 'English']","[2, 5, 5]",0,True,3,0,0,1,N,0,1,0.0
39,"['Physics', 'Art']","[2, 2]",0,True,1,0,1,1,N,0,1,0.0
40,['Art'],[2],1,True,1,0,N,3,N,0,1,0.0
41,"['Chemistry', 'History', 'Biology', 'Science']","[3, 3, 3, 5]",0,True,9,0,N,0,N,0,1,0.0
42,"['Foreign Language', 'History', 'Music']","[3, 3, 2]",1,True,1,1,2,1,W,1,3,1.5
43,"['Literature', 'Music', 'Science']","[2, 3, 3]",3,True,4,0,2,1,S,1,0,4.5
44,['Biology'],[2],3,True,5,0,1,1,N,0,1,0.0
45,"['Computer Science', 'Maths', 'Biology', 'Chemistry']","[5, 2, 2, 4]",0,True,5,0,2,3,N,0,1,0.0
46,"['Geography', 'History', 'English', 'Music']","[3, 2, 4, 2]",0,True,6,1,N,0,N,0,1,0.0
47,"['Computer Science', 'Science', 'Geography']","[5, 4, 4]",0,True,1,1,N,1,N,0,1,0.0
48,"['Physical Education', 'History', 'Art', 'English', 'Foreign Language']","[3, 2, 2, 5, 3]",3,True,10,1,N,0,N,0,1,0.0
49,"['Foreign Language', 'Economics']","[3, 5]",3,True,6,1,1,0,N,0,1,0.0
50,['Computer Science'],[3],3,True,6,3,N,1,N,0,1,0.0
51,['Physical Education'],[3],0,True,2,0,N,3,N,0,1,0.0
52,"['History', 'Economics', 'Computer Science', 'Physics', 'English']","[2, 2, 4, 5, 2]",3,True,8,3,N,0,N,0,1,0.0
53,"['History', 'Computer Science', 'Physical Education']","[2, 4, 2]",1,True,4,0,N,3,N,0,1,0.0
54,"['Economics', 'Maths']","[4, 3]",1,True,5,0,N,1,N,0,1,0.0
55,['Physics'],[3],3,True,4,1,N,1,M,1,0,3.0
56,['Maths'],[4],1,True,3,0,N,3,N,0,1,0.0
57,"['Economics', 'Art']","[5, 5]",3,True,3,0,N,3,N,0,1,0.0
58,"['Physical Education', 'Biology', 'Computer Science']","[5, 3, 4]",0,True,1,0,1,3,N,0,1,0.0
59,"['Art', 'Foreign Language']","[5, 5]",3,True,2,1,N,1,N,0,1,0.0
60,"['Biology', 'Economics', 'Art']","[4, 5, 5]",3,True,3,3,1,1,N,0,1,0.0
61,"['Biology', 'Music']","[2, 5]",0,True,5,0,N,1,N,0,1,0.0
62,"['Maths', 'Art', 'Foreign Language']","[3, 3, 5]",0,True,5,0,N,0,N,0,1,0.0
63,['Foreign Language'],[4],0,True,7,1,1,1,N,0,1,0.0
64,"['Physics', 'Foreign Language', 'Physical Education', 'Economics']","[2, 2, 3, 5]",3,True,4,1,N,1,N,0,1,0.0
65,"['Music', 'Art', 'Literature']","[3, 3, 5]",3,True,5,0,1,0,N,0,1,0.0
66,"['Literature', 'Music', 'Physics', 'Maths']","[4, 3, 4, 4]",1,True,5,1,N,1,N,0,1,0.0
67,['Foreign Language'],[5],0,True,6,1,N,0,N,0,1,0.0
68,"['Science', 'Foreign Language']","[3, 2]",3,True,5,3,N,0,N,0,1,0.0
69,"['Music', 'Physical Education', 'Chemistry']","[2, 5, 3]",3,True,2,0,1,0,W,1,3,1.5
70,"['Biology', 'Art', 'Maths']","[3, 3, 4]",3,True,4,0,1,0,N,0,1,0.0
71,"['Foreign Language', 'English']","[2, 5]",3,True,6,1,1,3,N,0,1,0.0
72,"['Computer Science', 'Geography']","[2, 2]",1,True,3,1,N,1,N,0,1,0.0
73,"['Maths', 'Physical Education', 'Music']","[4, 4, 5]",3,True,10,3,2,0,N,0,1,0.0
74,"['Economics', 'Science']","[3, 5]",3,True,10,0,1,3,N,0,1,0.0
